timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2022-12-31T00:00:00.000Z";"2022-12-31T23:59:59.999Z";"2022-12-31T00:01:00.000Z";"2022-12-31T23:13:00.000Z";"2781";0.3450323478;0.345100375;0.3398682383;0.3399288348;337167277.68;17113207466.28;"2022-12-31T23:59:59.999Z"
"2022-12-30T00:00:00.000Z";"2022-12-30T23:59:59.999Z";"2022-12-30T21:05:00.000Z";"2022-12-30T07:33:00.000Z";"2781";0.3428307858;0.3453128196;0.3353332708;0.3450166492;672119601.88;17369345853.33;"2022-12-30T23:59:59.999Z"
"2022-12-29T00:00:00.000Z";"2022-12-29T23:59:59.999Z";"2022-12-29T00:10:00.000Z";"2022-12-29T20:40:00.000Z";"2781";0.3565238799;0.3572253774;0.3389106335;0.3428463236;898022518.4;17260084063.65;"2022-12-29T23:59:59.999Z"
"2022-12-28T00:00:00.000Z";"2022-12-28T23:59:59.999Z";"2022-12-28T00:16:00.000Z";"2022-12-28T23:43:00.000Z";"2781";0.3681215463;0.3685431764;0.3561363668;0.3565306739;839617675.85;17949002163.47;"2022-12-28T23:59:59.999Z"
"2022-12-27T00:00:00.000Z";"2022-12-27T23:59:59.999Z";"2022-12-27T08:52:00.000Z";"2022-12-27T04:01:00.000Z";"2781";0.3657283402;0.372269776;0.359441146;0.3681258675;905248563.36;18532744797.34;"2022-12-27T23:59:59.999Z"
"2022-12-26T00:00:00.000Z";"2022-12-26T23:59:59.999Z";"2022-12-26T21:04:00.000Z";"2022-12-26T00:16:00.000Z";"2781";0.3463830489;0.3691031887;0.3459691579;0.3657227476;797909103.06;18411763327.88;"2022-12-26T23:59:59.999Z"
"2022-12-25T00:00:00.000Z";"2022-12-25T23:59:59.999Z";"2022-12-25T00:00:00.000Z";"2022-12-25T21:22:00.000Z";"2781";0.3521876145;0.3521876145;0.3447232412;0.3463916901;323700210.23;17438570226.37;"2022-12-25T23:59:59.999Z"
"2022-12-24T00:00:00.000Z";"2022-12-24T23:59:59.999Z";"2022-12-24T00:01:00.000Z";"2022-12-24T09:35:00.000Z";"2781";0.3542775882;0.3543019972;0.3514991479;0.3521787906;225391031.76;17729913120.82;"2022-12-24T23:59:59.999Z"
"2022-12-23T00:00:00.000Z";"2022-12-23T23:59:59.999Z";"2022-12-23T23:34:00.000Z";"2022-12-23T01:37:00.000Z";"2781";0.3495910006;0.3545457096;0.3477029029;0.3542730551;577979156.36;17835345727.12;"2022-12-23T23:59:59.999Z"
"2022-12-22T00:00:00.000Z";"2022-12-22T23:59:59.999Z";"2022-12-22T22:16:00.000Z";"2022-12-22T15:07:00.000Z";"2781";0.3459709974;0.3497897959;0.3423736;0.3495995774;685101341.71;17600066502.82;"2022-12-22T23:59:59.999Z"
